,text,label
5644,derive the difference of the number of male births in el raval between two consecutive years .,line
5645,"between two consecutive years , what is the difference of the number of male births in el raval ?",line
5646,calculate the difference between the number of male births in el ravel for two consecutive years .,line
5647,calculate the change in number of births of male children in el raval between one year and the next .,line
5648,subtract the number of male births in el raval between two consecutive years to find the difference .,line
5649,what is the difference in the number of boys born in el ravel between these two consecutive years ?,line
5650,please find the difference between the number of male births in el raval between two consecutive years .,line
5651,the difference in male births in el raval for two consecutive years is how many ; please calculate .,line
5652,what is the difference in number of male births in el raval during two consecutive years ?,line
5653,what is the difference in the number of boys born in el raval in two back to back years .,line
5654,show me the difference of the amount of male births in el raval between two consecutive years .,line
5655,"using two consective years , determine the variance in total boys born in el raval .",line
5656,what 's the difference of male births numers in el raval between two consecutive years ?,line
5657,show the different in male births in el raval between two consecutive years .,line
5658,what is the difference between two consecutive years of male births in el raval ?,line
5659,what is the maximum number of births in all the neighborhoods in 2007 ?,point
5660,show me the maximum number of births in all the neighborhoods in 2007 .,point
5661,tell me the maximum number of births in all the neighborhoods in 2007 .,point
5662,find the largest number of births in all neighborhoods in the year 2007 .,point
5663,retrieve the highest number of births in 2007 for all neighborhoods .,point
5664,"in all neighborhoods in 2007 , what was the maximum number of births ?",point
5665,what is the highest total number of births across all areas in 2007 ?,point
5666,tell me the maximum number of births in all neighborhoods in the year 2007,point
5667,in 2007 what is the max number of births within all neighborhoods ?,point
5668,what is the highest rate of births from all neighborhoods in 2007 ?,point
5669,what is the number of total people born in all neighborhoods combined in 2007 ?,point
5670,can you tell me the maximum number of births in 2007 in all the neighborhoods ?,point
5671,"in all the neighborhoods , what was the maximum number of all children born in 2007 ?",point
5672,"for 2007 , identify the largest number of births for all neighborhoods",point
5673,retrieve the max amount of births in all neighborhoods in the year of 2007,point
5674,what is the max number of neighborhood births in 2007 ?,point
5675,find the minimum number of male births in all neighborhoods across the years .,point
5676,"across the years , what is the minimum number of male births in all the neighborhoods ?",point
5677,tell me the minimum number of male births in all neighborhoods across the years .,point
5678,give me the minimum number of births throughout all neighborhoods through all years .,point
